,semiangle_cutoff,defocus,energy,max_iter,step_size,identical_slices_iter,slice_thicknesses,num_slices,NMSE
3367,25.0,36.0,198000.0,19.0,0.35,276.0,46.1,14.0,0.45080047845840454
3368,1.1,185.0,218000.0,18.0,0.25,287.0,13.2,1.0,0.44733917713165283
3369,22.4,144.0,283000.0,12.0,0.58,99.0,18.3,17.0,0.6640568971633911
3370,5.1,68.0,12000.0,17.0,0.06,256.0,39.1,45.0,0.5840757489204407
3371,18.5,163.0,285000.0,13.0,0.79,150.0,39.1,86.0,0.6057635545730591
3372,12.8,72.0,103000.0,13.0,0.07,288.0,21.3,13.0,0.5684183835983276
3373,12.0,62.0,59000.0,11.0,0.65,452.0,43.9,46.0,0.5696253180503845
3374,28.0,157.0,256000.0,17.0,0.57,314.0,30.4,5.0,0.39864587783813477
3375,9.9,152.0,81000.0,1.0,0.92,487.0,22.8,3.0,1.2609665393829346
3376,14.1,172.0,11000.0,14.0,0.44,457.0,7.8,85.0,0.5664503574371338
3377,14.5,74.0,207000.0,9.0,0.78,66.0,31.9,2.0,0.4273828864097595
3378,12.3,99.0,263000.0,1.0,0.4,491.0,22.0,7.0,1.0571229457855225
3379,13.7,146.0,104000.0,17.0,0.3,93.0,15.1,4.0,0.44052353501319885
3380,23.9,66.0,148000.0,17.0,0.62,270.0,8.7,12.0,0.551022469997406
3381,18.7,129.0,103000.0,19.0,0.14,328.0,30.9,39.0,0.46665844321250916
3382,25.9,165.0,107000.0,19.0,0.95,224.0,11.9,5.0,0.46678504347801214
3383,14.4,144.0,236000.0,6.0,0.85,162.0,26.8,19.0,0.6263468861579895
3384,8.1,119.0,97000.0,7.0,0.01,49.0,18.5,9.0,1.0455656051635742
3385,15.8,155.0,283000.0,6.0,0.58,129.0,29.9,25.0,0.4707807004451751
3386,11.0,57.0,206000.0,11.0,0.93,271.0,46.1,43.0,0.7065860629081726
3387,12.5,57.0,32000.0,8.0,0.18,137.0,43.6,24.0,0.5035533905029297
3388,18.6,171.0,264000.0,11.0,0.35,93.0,7.8,81.0,0.566580593585968
3389,2.6,102.0,247000.0,7.0,0.03,98.0,36.5,5.0,1.135573387145996
3390,12.9,95.0,276000.0,15.0,0.68,82.0,1.9,55.0,0.5994911193847656
3391,10.2,114.0,206000.0,16.0,0.04,23.0,23.0,38.0,0.7372949123382568
3392,23.5,58.0,278000.0,16.0,0.45,298.0,50.0,69.0,0.847771167755127
3393,25.2,76.0,212000.0,16.0,0.42,375.0,28.0,9.0,0.4139925539493561
3394,27.2,103.0,4000.0,2.0,0.59,119.0,4.8,21.0,0.8893001675605774
3395,19.4,77.0,4000.0,18.0,0.22,358.0,25.5,14.0,0.4483521580696106
3396,22.5,16.0,201000.0,19.0,0.37,450.0,17.7,32.0,0.4589151442050934
3397,23.8,123.0,173000.0,10.0,0.5,30.0,20.7,65.0,0.8262501358985901
3398,11.7,18.0,289000.0,4.0,0.45,359.0,1.1,70.0,0.8132879137992859
3399,8.8,18.0,194000.0,18.0,0.12,347.0,40.4,17.0,0.5523302555084229
3400,11.0,34.0,103000.0,19.0,0.12,202.0,23.9,29.0,0.5037021040916443
3401,2.8,140.0,153000.0,13.0,0.21,474.0,16.7,39.0,0.7565743327140808
3402,20.4,179.0,188000.0,3.0,0.59,405.0,27.5,7.0,0.4328176081180573
3403,2.9,40.0,88000.0,2.0,0.44,12.0,36.9,18.0,0.9534507393836975
3404,12.5,131.0,158000.0,4.0,0.77,351.0,6.7,29.0,0.6590680480003357
3405,9.3,112.0,256000.0,11.0,0.66,319.0,49.3,34.0,0.7549622058868408
3406,15.3,127.0,131000.0,3.0,0.49,375.0,16.9,34.0,0.8205131888389587
3407,12.3,40.0,148000.0,8.0,0.45,321.0,25.1,14.0,0.4621900916099548
3408,15.6,95.0,249000.0,10.0,0.89,220.0,2.7,15.0,0.5746077299118042
3409,23.2,91.0,154000.0,6.0,0.84,125.0,32.8,19.0,0.8284114599227904
3410,3.1,61.0,241000.0,10.0,0.67,327.0,26.6,39.0,0.802071213722229
3411,8.3,45.0,2000.0,8.0,0.89,35.0,26.1,57.0,0.6566042304039001
3412,7.4,139.0,153000.0,10.0,0.36,466.0,13.0,3.0,0.48266908526420593
3413,29.2,134.0,237000.0,11.0,0.39,239.0,11.8,9.0,0.40388360619544983
3414,6.1,177.0,11000.0,10.0,0.62,8.0,36.1,41.0,0.5123461484909058
3415,19.2,140.0,6000.0,20.0,0.01,310.0,29.4,98.0,0.4749332666397094
3416,9.0,143.0,153000.0,15.0,0.72,420.0,21.6,24.0,0.5630080103874207
3417,23.9,34.0,275000.0,4.0,0.43,435.0,14.3,2.0,0.4293389320373535
3418,24.4,144.0,81000.0,6.0,0.42,394.0,24.0,15.0,0.5808078050613403
3419,2.6,31.0,139000.0,10.0,0.95,434.0,27.9,53.0,0.7176784873008728
3420,26.5,157.0,212000.0,10.0,0.35,412.0,23.5,14.0,0.4849365651607513
3421,3.4,154.0,56000.0,6.0,0.26,405.0,43.0,12.0,0.673959493637085
3422,6.0,54.0,100000.0,2.0,0.46,492.0,18.3,29.0,0.9294907450675965
3423,22.9,9.0,50000.0,5.0,0.09,349.0,38.4,3.0,0.48294681310653687
3424,11.5,149.0,268000.0,12.0,0.27,241.0,43.4,13.0,0.4741558432579041
3425,25.1,189.0,276000.0,15.0,0.39,225.0,5.0,3.0,0.44199040532112116
3426,22.6,121.0,271000.0,14.0,0.87,119.0,11.7,21.0,0.4644521176815033
3427,15.9,25.0,14000.0,9.0,0.47,388.0,29.0,1.0,0.44777622818946833
3428,22.7,171.0,189000.0,4.0,0.95,405.0,10.2,29.0,0.6435858607292175
3429,26.1,9.0,260000.0,20.0,0.04,289.0,43.1,43.0,0.5219395160675049
3430,13.6,101.0,239000.0,18.0,0.78,430.0,41.0,4.0,0.4520295262336731
3431,20.3,159.0,67000.0,6.0,0.95,52.0,27.8,21.0,0.6230428218841553
3432,29.9,173.0,273000.0,10.0,0.71,179.0,17.7,7.0,0.4055637717247009
3433,28.6,175.0,276000.0,14.0,0.98,218.0,18.5,20.0,0.49905347824096685
3434,18.8,14.0,77000.0,18.0,0.69,463.0,17.3,49.0,0.5579782128334045
3435,26.9,49.0,148000.0,9.0,0.43,304.0,36.3,1.0,0.41684493422508234
3436,4.2,168.0,188000.0,4.0,0.02,409.0,31.8,4.0,1.4110989570617676
3437,11.8,32.0,85000.0,2.0,0.82,408.0,10.3,6.0,0.7627794146537781
3438,24.8,93.0,90000.0,12.0,0.11,143.0,7.2,7.0,0.4492850601673126
3439,11.0,182.0,167000.0,10.0,0.27,60.0,6.5,29.0,0.6135387420654297
3440,26.4,110.0,154000.0,18.0,0.08,58.0,25.4,5.0,0.4453209638595581
3441,25.2,100.0,266000.0,8.0,0.61,480.0,43.6,43.0,0.830416202545166
3442,29.1,192.0,202000.0,9.0,0.2,178.0,4.9,85.0,0.5541491508483887
3443,23.8,71.0,206000.0,14.0,0.02,244.0,30.9,3.0,0.5127584934234619
3444,6.4,149.0,9000.0,11.0,0.41,26.0,28.6,16.0,0.46415078639984136
3445,27.1,165.0,153000.0,5.0,0.38,477.0,7.1,5.0,0.4613201320171357
3446,20.5,21.0,132000.0,13.0,0.34,81.0,29.4,1.0,0.4072470963001251
3447,13.9,37.0,132000.0,4.0,0.07,68.0,36.5,21.0,0.6766626238822937
3448,7.0,138.0,243000.0,2.0,0.64,151.0,47.1,70.0,0.9999971985816956
3449,15.9,57.0,190000.0,11.0,0.49,267.0,26.4,47.0,0.47971439361572266
3450,14.1,100.0,80000.0,11.0,0.04,357.0,31.9,32.0,0.6262606978416443
3451,24.0,102.0,203000.0,13.0,0.05,97.0,3.2,15.0,0.46004548668861395
3452,23.4,99.0,70000.0,12.0,0.87,262.0,26.5,41.0,0.5666632652282715
3453,25.0,185.0,267000.0,11.0,0.92,49.0,12.0,28.0,0.5377311110496521
3454,27.4,194.0,74000.0,5.0,0.71,312.0,32.5,66.0,0.6031134724617004
3455,5.5,196.0,191000.0,12.0,0.17,7.0,29.0,52.0,0.7860170006752014
3456,22.1,109.0,31000.0,9.0,0.99,363.0,36.1,77.0,0.5776447653770447
3457,2.0,121.0,179000.0,2.0,0.12,137.0,2.2,21.0,1.019716739654541
3458,22.6,27.0,155000.0,7.0,0.23,456.0,18.0,15.0,0.458000510931015
3459,22.4,40.0,115000.0,15.0,0.01,327.0,18.8,3.0,0.5117597579956055
3460,8.8,114.0,203000.0,17.0,0.1,122.0,22.7,10.0,0.5872517228126526
3461,27.6,140.0,103000.0,20.0,0.83,292.0,7.1,26.0,0.5640934109687805
3462,20.4,150.0,27000.0,8.0,0.74,274.0,36.6,76.0,0.5612582564353943
3463,15.2,126.0,256000.0,16.0,0.73,492.0,14.4,26.0,0.6223675608634949
3464,10.2,31.0,64000.0,20.0,0.73,211.0,43.4,23.0,0.5251784920692444
3465,22.9,194.0,267000.0,17.0,0.55,89.0,6.0,19.0,0.45131215453147894
3466,20.8,117.0,154000.0,15.0,0.27,101.0,24.8,4.0,0.40692928433418274
3467,17.3,196.0,98000.0,14.0,0.45,206.0,42.0,65.0,0.8387305140495299
3468,6.3,154.0,104000.0,17.0,0.93,74.0,17.4,10.0,0.4966224730014801
3469,6.3,153.0,256000.0,15.0,0.09,311.0,7.0,1.0,0.5563721060752869
3470,4.0,106.0,297000.0,9.0,0.27,166.0,39.9,53.0,0.9442810416221619
3471,18.2,81.0,39000.0,15.0,1.0,401.0,42.4,23.0,0.5461642146110535
3472,20.9,133.0,232000.0,6.0,0.13,17.0,24.3,1.0,0.45380279421806335
3473,7.7,26.0,291000.0,15.0,0.56,353.0,24.3,92.0,0.8964260220527649
3474,17.5,148.0,232000.0,7.0,0.74,9.0,22.6,25.0,0.46435338258743286
3475,12.5,93.0,39000.0,16.0,0.31,356.0,25.9,24.0,0.484222412109375
3476,29.7,11.0,6000.0,14.0,0.03,458.0,35.8,45.0,0.5633067488670349
3477,15.1,168.0,97000.0,12.0,0.31,36.0,46.2,71.0,0.8527196645736694
3478,25.7,156.0,100000.0,11.0,0.23,334.0,31.1,79.0,0.520741879940033
3479,22.9,85.0,283000.0,4.0,0.8,128.0,7.6,25.0,0.6555715203285217
3480,15.8,54.0,263000.0,18.0,0.4,476.0,9.0,12.0,0.40223175287246704
3481,25.5,55.0,148000.0,16.0,0.78,293.0,28.6,26.0,0.7975932955741882
3482,29.1,9.0,4000.0,16.0,0.23,305.0,20.4,19.0,0.5054087042808533
3483,21.1,3.0,274000.0,13.0,0.81,199.0,14.5,73.0,0.6000977158546448
3484,7.3,105.0,110000.0,19.0,0.4,351.0,29.2,3.0,0.44850271940231323
3485,5.5,94.0,5000.0,15.0,0.13,154.0,29.2,57.0,0.5309503078460693
3486,26.3,170.0,85000.0,19.0,0.18,216.0,49.9,3.0,0.4207365810871124
3487,23.1,106.0,249000.0,13.0,0.62,234.0,31.6,10.0,0.4207265377044678
3488,13.3,107.0,154000.0,13.0,0.59,95.0,19.9,5.0,0.43235012888908386
3489,26.9,112.0,140000.0,9.0,0.79,267.0,28.1,20.0,0.44967311620712275
3490,29.0,108.0,137000.0,6.0,0.76,245.0,15.6,11.0,0.5372194051742554
3491,23.7,170.0,235000.0,19.0,0.4,273.0,30.0,49.0,0.45565775036811823
3492,23.6,61.0,127000.0,18.0,0.15,312.0,27.8,23.0,0.45691329240798956
3493,15.4,34.0,286000.0,2.0,0.81,98.0,16.3,8.0,0.8931460380554199
3494,10.3,104.0,40000.0,14.0,0.2,159.0,21.1,40.0,0.5158993601799011
3495,23.8,197.0,49000.0,12.0,0.75,434.0,27.6,69.0,0.5637717247009277
3496,25.0,81.0,4000.0,8.0,0.33,373.0,33.4,18.0,0.561354398727417
3497,24.1,36.0,3000.0,12.0,0.51,217.0,5.3,44.0,0.5088021159172058
3498,20.5,121.0,237000.0,9.0,0.2,227.0,7.8,38.0,0.40619638562202454
3499,11.8,163.0,103000.0,12.0,0.84,67.0,9.3,7.0,0.5016381144523621
3500,3.6,160.0,267000.0,9.0,0.55,64.0,6.2,16.0,0.6568924188613892
3501,7.3,131.0,158000.0,13.0,0.35,230.0,19.3,64.0,0.6997345089912415
3502,25.9,157.0,107000.0,3.0,0.44,438.0,41.7,36.0,0.5500506162643433
3503,6.2,64.0,249000.0,2.0,0.23,67.0,50.0,99.0,0.9997594356536865
3504,17.0,144.0,104000.0,20.0,0.92,81.0,22.1,10.0,0.46349811553955084
3505,14.8,114.0,244000.0,12.0,0.44,423.0,49.5,7.0,0.4464350640773774
3506,24.9,136.0,223000.0,5.0,0.79,324.0,46.1,19.0,0.45876681804656977
3507,23.1,139.0,153000.0,20.0,0.42,408.0,19.4,30.0,0.721035361289978
3508,15.8,65.0,226000.0,15.0,0.5,489.0,18.7,80.0,0.6242591142654419
3509,25.7,145.0,243000.0,7.0,0.88,6.0,29.3,33.0,0.9344123601913453
3510,18.0,87.0,18000.0,5.0,0.84,176.0,17.2,18.0,0.5465005040168762
3511,18.1,140.0,256000.0,10.0,0.47,311.0,12.7,12.0,0.4104345738887787
3512,26.7,99.0,119000.0,13.0,0.47,147.0,30.9,41.0,0.46218171715736384
3513,22.7,124.0,195000.0,7.0,0.36,464.0,27.6,62.0,0.4659551978111267
3514,16.5,56.0,151000.0,14.0,0.42,459.0,31.1,49.0,0.7785584330558777
3515,2.2,47.0,132000.0,8.0,0.95,90.0,17.3,8.0,0.5628344416618347
3516,29.8,97.0,205000.0,4.0,0.83,388.0,43.4,61.0,0.6608690619468689
3517,18.2,49.0,95000.0,19.0,0.31,49.0,29.4,21.0,0.4632883667945862
3518,5.9,196.0,294000.0,18.0,0.85,281.0,32.2,96.0,0.9789528250694275
3519,21.3,159.0,107000.0,12.0,0.12,285.0,3.4,8.0,0.4335951805114746
3520,23.3,44.0,132000.0,20.0,0.58,73.0,39.8,5.0,0.3638818562030792
3521,15.9,141.0,256000.0,14.0,0.83,495.0,38.4,35.0,0.9404357671737671
3522,22.9,50.0,35000.0,15.0,0.4,237.0,5.9,7.0,0.441214382648468
3523,5.9,131.0,98000.0,17.0,0.86,395.0,49.9,27.0,0.5765957832336426
3524,23.4,93.0,249000.0,18.0,0.31,230.0,46.5,6.0,0.37428218126296997
3525,28.2,81.0,88000.0,2.0,0.57,41.0,15.8,8.0,0.8190680146217346
3526,3.4,65.0,40000.0,15.0,0.81,426.0,12.0,17.0,0.5291119813919067
3527,4.6,102.0,218000.0,11.0,0.64,497.0,10.9,71.0,0.732941210269928
3528,7.0,168.0,256000.0,14.0,0.28,301.0,22.2,19.0,0.626908540725708
3529,13.0,171.0,156000.0,12.0,0.81,390.0,14.1,62.0,0.6124361753463745
3530,13.7,117.0,113000.0,19.0,0.14,12.0,49.7,11.0,0.44741663336753845
3531,13.9,116.0,110000.0,13.0,0.79,345.0,26.9,11.0,0.5161917209625244
3532,28.0,169.0,273000.0,14.0,0.42,182.0,28.7,7.0,0.41139236092567444
3533,10.8,102.0,103000.0,10.0,0.07,357.0,38.3,7.0,0.6507781744003296
3534,15.0,72.0,127000.0,4.0,0.68,291.0,40.6,36.0,0.6958990693092346
3535,15.3,7.0,165000.0,9.0,0.47,409.0,5.5,84.0,0.615461528301239
3536,15.6,91.0,103000.0,14.0,0.07,340.0,22.5,20.0,0.5064377784729004
3537,1.5,198.0,79000.0,9.0,0.66,450.0,12.0,81.0,1.0
3538,28.5,115.0,286000.0,1.0,0.31,440.0,7.8,1.0,0.8386573791503907
3539,16.3,151.0,54000.0,5.0,0.23,397.0,37.0,46.0,0.5937000513076782
3540,25.1,170.0,237000.0,16.0,0.59,272.0,23.8,6.0,0.3976060748100281
3541,25.2,167.0,237000.0,13.0,0.72,245.0,2.1,22.0,0.5767608284950256
3542,19.7,28.0,151000.0,15.0,0.32,421.0,1.4,68.0,0.5876941680908203
3543,27.4,147.0,103000.0,8.0,0.68,100.0,24.8,11.0,0.3941253125667572
3544,29.0,39.0,50000.0,8.0,0.21,168.0,25.3,10.0,0.4665709137916565
3545,9.6,71.0,15000.0,16.0,0.31,410.0,11.7,59.0,0.4946931302547455
3546,16.3,18.0,176000.0,6.0,0.86,81.0,33.6,33.0,0.6137094497680664
3547,11.3,95.0,286000.0,12.0,0.46,450.0,3.2,4.0,0.4414618313312531
3548,12.7,74.0,247000.0,5.0,0.48,62.0,14.4,12.0,0.5333486199378967
3549,14.1,31.0,40000.0,3.0,0.26,426.0,12.7,9.0,0.561564564704895
3550,19.9,139.0,203000.0,15.0,0.85,195.0,43.8,27.0,0.4550494551658631
3551,20.9,109.0,295000.0,11.0,0.22,232.0,41.1,91.0,0.4649595022201538
3552,4.2,71.0,85000.0,2.0,0.92,149.0,33.8,81.0,0.9992977976799012
3553,11.0,149.0,45000.0,14.0,0.16,69.0,15.0,3.0,0.4759644269943237
3554,29.7,151.0,203000.0,14.0,0.51,211.0,33.9,6.0,0.38097506761550903
3555,3.7,42.0,115000.0,7.0,0.12,303.0,19.1,12.0,0.7686946988105774
3556,28.4,66.0,281000.0,1.0,0.04,191.0,9.5,36.0,0.8352404832839966
3557,2.0,146.0,112000.0,9.0,0.35,333.0,12.3,14.0,0.6004636287689209
3558,8.6,196.0,284000.0,7.0,0.42,332.0,37.8,85.0,0.94746732711792
3559,15.9,83.0,183000.0,9.0,0.73,189.0,39.3,45.0,0.5526342988014221
3560,25.0,160.0,244000.0,12.0,0.66,470.0,43.9,9.0,0.6097298264503479
3561,19.3,108.0,103000.0,14.0,0.83,62.0,47.3,5.0,0.5066937208175659
3562,15.9,72.0,35000.0,19.0,0.69,226.0,7.0,8.0,0.4712779819965363
3563,29.8,98.0,154000.0,10.0,0.75,128.0,45.1,12.0,0.6832731366157532
3564,15.8,37.0,40000.0,13.0,0.9,419.0,40.0,7.0,0.4583777487277984
3565,21.4,85.0,249000.0,8.0,0.99,241.0,47.8,4.0,0.5182115435600281
3566,1.8,77.0,283000.0,16.0,0.6,406.0,19.9,35.0,0.6876658201217651
3567,9.1,20.0,4000.0,1.0,0.53,295.0,22.7,17.0,1.327006459236145
3568,22.4,158.0,107000.0,6.0,0.24,243.0,38.9,30.0,0.6221359968185425
3569,18.7,83.0,237000.0,17.0,0.17,398.0,8.5,91.0,0.46190422773361206
3570,2.8,98.0,256000.0,16.0,0.27,322.0,34.9,6.0,0.5735689997673035
3571,5.9,98.0,51000.0,12.0,0.28,265.0,11.0,24.0,0.5356923341751099
3572,5.5,62.0,198000.0,4.0,0.37,158.0,24.8,15.0,0.804078996181488
3573,23.2,146.0,16000.0,7.0,0.55,402.0,39.6,2.0,0.4434170126914978
3574,19.0,123.0,182000.0,1.0,0.93,357.0,33.9,39.0,0.5750758647918701
3575,28.3,51.0,40000.0,17.0,0.71,459.0,28.3,6.0,0.4342462718486786
3576,25.7,12.0,155000.0,11.0,0.02,459.0,30.0,27.0,0.5648706555366516
3577,20.0,15.0,125000.0,10.0,0.05,52.0,1.7,80.0,0.4321330785751343
3578,22.5,14.0,186000.0,20.0,0.46,190.0,28.9,6.0,0.3661468029022217
3579,20.6,156.0,269000.0,3.0,0.56,186.0,42.1,69.0,0.5814517140388489
3580,20.4,41.0,35000.0,17.0,0.61,236.0,38.4,15.0,0.4733398854732513
3581,6.2,88.0,49000.0,5.0,0.41,211.0,10.6,22.0,0.5825294256210327
3582,20.0,55.0,186000.0,17.0,0.98,199.0,38.3,14.0,0.45255434513092035
3583,28.5,133.0,158000.0,8.0,0.63,329.0,16.3,16.0,0.4462582170963287
3584,5.2,96.0,3000.0,15.0,0.11,476.0,39.0,2.0,0.5222151279449463
3585,16.5,39.0,151000.0,13.0,0.35,429.0,7.5,59.0,0.5804201364517212
3586,13.1,34.0,115000.0,3.0,0.43,305.0,17.7,20.0,0.7513734102249146
3587,8.1,42.0,127000.0,12.0,0.21,284.0,10.3,24.0,0.5892857909202576
3588,29.3,188.0,283000.0,5.0,0.78,129.0,27.5,41.0,0.5218067169189453
3589,24.2,65.0,3000.0,15.0,0.57,73.0,22.2,75.0,0.585628092288971
3590,27.2,128.0,197000.0,11.0,0.93,297.0,10.3,29.0,0.5689525008201599
3591,6.2,9.0,223000.0,8.0,0.17,235.0,49.5,78.0,0.9558739066123962
3592,5.5,94.0,73000.0,15.0,0.99,88.0,30.5,18.0,0.5281915068626404
3593,18.5,158.0,203000.0,16.0,0.14,199.0,36.0,9.0,0.39835217595100403
3594,29.8,128.0,68000.0,3.0,0.52,9.0,13.9,21.0,0.6676309704780579
3595,12.2,174.0,276000.0,2.0,0.25,239.0,34.6,8.0,0.7558425068855286
3596,10.4,31.0,119000.0,4.0,0.4,149.0,26.3,50.0,0.8507933020591736
3597,27.7,159.0,171000.0,19.0,0.08,290.0,23.3,28.0,0.47469815611839294
3598,13.2,55.0,246000.0,5.0,0.48,30.0,9.5,39.0,0.7644529342651367
3599,17.6,173.0,235000.0,14.0,0.18,266.0,39.5,43.0,0.571454644203186
3600,24.8,118.0,225000.0,8.0,0.08,325.0,13.5,17.0,0.46985042095184326
3601,14.8,96.0,110000.0,10.0,0.42,435.0,9.4,70.0,0.5815881490707397
3602,17.1,138.0,286000.0,16.0,0.72,442.0,21.9,16.0,0.44277226924896246
3603,5.3,178.0,256000.0,3.0,0.58,301.0,8.5,4.0,0.7191286087036133
3604,10.5,79.0,148000.0,12.0,0.5,294.0,33.4,3.0,0.44291296601295466
3605,28.8,164.0,80000.0,13.0,0.46,261.0,28.3,12.0,0.43376144766807556
3606,9.1,180.0,158000.0,18.0,0.26,337.0,22.3,20.0,0.49360835552215576
3607,14.1,98.0,140000.0,8.0,0.42,261.0,35.8,27.0,0.7483945488929749
3608,16.9,114.0,268000.0,16.0,0.13,237.0,25.5,57.0,0.5785475969314575
3609,11.2,178.0,165000.0,3.0,0.76,248.0,18.1,16.0,0.7488958835601807
3610,24.3,130.0,195000.0,16.0,0.39,464.0,19.1,66.0,0.8019680380821227
3611,7.5,136.0,157000.0,2.0,0.35,311.0,2.9,90.0,0.9569116830825806
3612,11.9,152.0,256000.0,14.0,0.86,277.0,11.8,16.0,0.6144536137580872
3613,16.6,63.0,213000.0,12.0,0.41,475.0,29.1,2.0,0.41919317841529846
3614,28.9,95.0,145000.0,13.0,0.62,224.0,18.3,21.0,0.47129434347152716
3615,25.0,123.0,52000.0,9.0,0.64,303.0,17.1,23.0,0.5200281739234924
3616,28.7,188.0,174000.0,17.0,0.79,178.0,25.1,18.0,0.4507050812244415
3617,2.0,181.0,40000.0,14.0,0.72,428.0,46.4,63.0,1.0
3618,16.3,128.0,203000.0,17.0,0.45,79.0,3.7,6.0,0.42115089297294617
3619,23.3,159.0,10000.0,10.0,0.17,366.0,39.6,10.0,0.45515090227127075
3620,3.8,96.0,217000.0,18.0,0.65,283.0,27.8,23.0,0.6720728278160095
3621,21.9,59.0,207000.0,3.0,0.83,67.0,25.2,5.0,0.41586726903915405
3622,15.0,79.0,148000.0,13.0,0.53,295.0,27.7,11.0,0.453372597694397
3623,17.1,48.0,213000.0,10.0,0.63,482.0,13.6,6.0,0.43040385842323303
3624,12.8,28.0,132000.0,14.0,0.05,54.0,1.0,23.0,0.4977647662162781
3625,7.3,82.0,263000.0,2.0,0.08,210.0,22.8,16.0,0.9398669004440309
3626,26.1,28.0,132000.0,20.0,0.12,71.0,22.4,1.0,0.4272889196872711
3627,17.7,50.0,292000.0,6.0,0.49,156.0,6.0,100.0,0.8266820907592773
3628,21.5,188.0,158000.0,1.0,0.15,330.0,50.0,13.0,0.5594597458839417
3629,20.7,140.0,20000.0,14.0,0.14,471.0,8.0,96.0,0.5490010380744934
3630,12.5,36.0,261000.0,10.0,0.27,95.0,40.4,21.0,0.5124134421348572
3631,7.1,74.0,35000.0,19.0,0.25,230.0,30.4,2.0,0.45849910378456116
3632,12.0,118.0,226000.0,10.0,0.05,92.0,49.2,79.0,0.7263889312744141
3633,11.6,188.0,158000.0,14.0,0.39,328.0,8.1,39.0,0.5627112984657288
3634,7.6,129.0,158000.0,7.0,0.34,358.0,12.5,17.0,0.6351610422134399
3635,7.1,136.0,56000.0,12.0,0.22,139.0,38.1,33.0,0.5426530838012695
3636,8.8,129.0,254000.0,9.0,0.77,413.0,39.3,36.0,0.7495445609092712
3637,24.3,145.0,153000.0,7.0,0.83,374.0,36.3,7.0,0.41164353489875793
3638,11.3,101.0,176000.0,12.0,0.12,176.0,39.1,45.0,0.6172885298728943
3639,11.2,88.0,201000.0,2.0,0.56,176.0,29.7,11.0,0.9120845794677734
3640,23.6,136.0,105000.0,6.0,0.29,480.0,19.8,29.0,0.6717274785041809
3641,13.8,25.0,65000.0,19.0,0.76,119.0,18.4,61.0,0.5790545344352722
3642,14.7,81.0,71000.0,15.0,0.28,326.0,49.2,8.0,0.43665686249732977
3643,25.0,162.0,28000.0,20.0,0.43,486.0,12.5,38.0,0.49165233969688416
3644,27.0,146.0,103000.0,7.0,0.85,7.0,31.9,27.0,0.46936228871345514
3645,25.9,137.0,243000.0,2.0,0.73,365.0,7.9,67.0,0.9994542002677919
3646,29.8,13.0,186000.0,8.0,0.95,195.0,17.9,19.0,0.5640310049057007
3647,8.8,196.0,66000.0,4.0,0.08,380.0,38.2,84.0,0.8945437073707581
3648,13.3,14.0,267000.0,9.0,0.69,317.0,48.6,63.0,0.7231543660163879
3649,22.9,4.0,187000.0,3.0,0.49,91.0,46.0,34.0,0.49590405821800226
3650,12.2,40.0,74000.0,14.0,0.27,125.0,1.2,55.0,0.5456332564353943
3651,5.7,177.0,44000.0,13.0,0.69,288.0,33.0,4.0,0.45753043889999384
3652,1.4,108.0,286000.0,4.0,0.84,441.0,6.5,2.0,0.5367558002471924
3653,17.2,14.0,114000.0,16.0,0.42,443.0,25.9,9.0,0.4656879305839538
3654,25.7,95.0,212000.0,10.0,0.64,353.0,6.5,14.0,0.44752052426338196
3655,8.9,112.0,28000.0,5.0,0.13,50.0,40.5,92.0,0.7871686220169067
3656,11.3,13.0,52000.0,16.0,0.66,164.0,21.6,61.0,0.5543280839920044
3657,3.0,138.0,212000.0,15.0,0.85,437.0,44.9,4.0,0.5061773061752319
3658,18.9,63.0,223000.0,7.0,0.22,152.0,46.4,25.0,0.48829582333564764
3659,18.6,150.0,44000.0,6.0,0.49,326.0,26.6,4.0,0.42356646060943604
3660,18.4,125.0,277000.0,18.0,0.17,426.0,35.9,78.0,0.6871337294578552
3661,14.4,38.0,227000.0,5.0,0.65,10.0,30.2,55.0,0.8195692896842957
3662,29.2,31.0,77000.0,15.0,0.64,221.0,42.5,33.0,0.4860360622406006
3663,29.6,94.0,57000.0,13.0,0.54,452.0,33.7,5.0,0.40867024660110474
3664,23.0,45.0,87000.0,19.0,0.29,384.0,1.8,5.0,0.4130398035049438
3665,27.5,41.0,246000.0,12.0,0.2,89.0,29.7,34.0,0.5518203973770142
3666,26.4,28.0,190000.0,9.0,0.27,202.0,1.8,92.0,0.6688815355300903
3667,3.6,184.0,137000.0,17.0,0.48,191.0,24.1,13.0,0.5773797631263733
3668,18.4,143.0,154000.0,13.0,0.53,81.0,6.5,1.0,0.4240599572658539
3669,4.0,147.0,77000.0,4.0,0.98,72.0,18.8,97.0,0.8346260786056517
3670,25.1,148.0,237000.0,18.0,0.14,230.0,23.6,19.0,0.42103150486946106
3671,22.0,55.0,148000.0,2.0,0.15,210.0,25.7,19.0,0.5213177800178528
3672,29.6,139.0,154000.0,8.0,0.18,356.0,41.1,81.0,0.8281980156898497
3673,16.5,59.0,281000.0,19.0,0.68,219.0,21.0,21.0,0.4537840485572815
3674,29.8,110.0,148000.0,4.0,0.69,309.0,1.5,36.0,0.7362256646156311
3675,5.1,74.0,207000.0,8.0,0.3,53.0,21.7,5.0,0.6021826267242432
3676,16.7,51.0,200000.0,11.0,0.53,122.0,49.1,3.0,0.37867066264152527
